Task,InitTransferTime
conv2d_1,2079
conv2d_2,55032
conv2d_3,207134
conv2d_4,414868
conv2d_6,829482
conv2d_7,1243426
conv2d_8,311918
conv2d_9,83284
conv2d_10,20798
