Task,InitTransferTime
conv2d_1,1287
conv2d_2,54946
conv2d_3,206932
conv2d_4,414768
conv2d_6,829400
conv2d_7,1244010
conv2d_8,311814
conv2d_9,83618
conv2d_10,20928
