Task,InitTransferTime
conv2d_1,1295
conv2d_2,55868
conv2d_3,207070
conv2d_4,414862
conv2d_6,829744
conv2d_7,1244108
conv2d_8,311414
conv2d_9,83326
conv2d_10,20818
