res5b_branch2a, Conv2D, 42229850, 42232986, 3136
bn5b_branch2a, BatchNormalization, 43028317, 43028321, 4
res5b_branch2b, Conv2D, 43083511, 43087039, 3528
bn5b_branch2b, BatchNormalization, 44822338, 44822342, 4
res5b_branch2c, Conv2D, 44874209, 44874993, 784
bn5b_branch2c, BatchNormalization, 45697045, 45697059, 14
res5c_branch2a, Conv2D, 45827368, 45830504, 3136
bn5c_branch2a, BatchNormalization, 46636095, 46636099, 4
res5c_branch2b, Conv2D, 46719347, 46726403, 7056
bn5c_branch2b, BatchNormalization, 48414408, 48414412, 4
res5c_branch2c, Conv2D, 48478444, 48481580, 3136
bn5c_branch2c, BatchNormalization, 49271921, 49271935, 14
fc1000, Dense, 49390528, 49390529, 1
